model,variant,horizon,period,eligible_universe,n_rebalances,total_return,annualized_return,annualized_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,avg_turnover,total_cost,btc_total_return,excess_return,beta,beta_attributed_return,dispersion_alpha,alpha,information_ratio,correlation,up_capture,down_capture,drawdown_vs_btc,fold,regime,n_regime_dates,is_sufficient_sample,is_synthetic,train_start,train_end,validation_start,validation_end,purge_days,weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement
learned_global,sticky_l_s,14,fold_3,eligible_base,92,-0.05916715117534466,-0.19104510325684765,0.3782706791138619,0.15471467151969423,0.18053351161260764,-0.644277121127951,-0.2965262881326292,0.5869565217391305,0.30217391304347824,0.139,7.678177203057924,-7.737344354233269,-0.9052345633853369,-6.950551388005388,6.891384236830043,1654.3587601894906,-1.059419300017898,-0.5784694825824624,-0.311168286029098,-1.5940284302305003,-0.35832226683910107,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_3,eligible_base,92,15.994955529797888,18914.889993925375,0.4133478025294322,2.1674641193778936,4.589825136323559,-0.7301364236768579,25905.966858457512,0.6304347826086957,0.3543478260869565,0.16300000000000003,7.678177203057924,8.316778326739964,1.3648734819499309,10.47974045416625,5.515215075631637,16420.23143232093,0.9410002376048816,0.7981761869514848,1.3041429160475904,1.0545429367888828,-0.444181569388008,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_3,eligible_base,92,-0.9904583040188146,-0.9999999052032027,0.9869602888559118,-0.6924230516893919,-0.8910391049611245,-0.9965327265193554,-1.003479242167949,0.532608695652174,0.567391304347826,0.261,7.678177203057924,-8.668635507076738,-2.8775154364550573,-22.094073425636495,21.10361512161768,5258.402145886426,-1.1360538495995014,-0.7047579557937783,-1.7502758482492091,-3.9740400452338385,-0.7105778722305055,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_3,eligible_base,92,15.994955529797888,18914.889993925375,0.4133478025294322,2.1674641193778936,4.589825136323559,-0.7301364236768579,25905.966858457512,0.6304347826086957,0.3543478260869565,0.16300000000000003,7.678177203057924,8.316778326739964,1.3648734819499309,10.47974045416625,5.515215075631637,16420.23143232093,0.9410002376048816,0.7981761869514848,1.3041429160475904,1.0545429367888828,-0.444181569388008,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_3,eligible_sensitivity,92,2.3456598614795823,65.55774349200539,0.35068773913458356,1.165200554421583,1.3527719710365378,-0.7665225509432587,85.52617716377955,0.6521739130434783,0.3695652173913043,0.17000000000000004,7.678177203057924,-5.332517341578342,-0.8043792973520943,-6.176166783540602,8.521826645020184,1535.768519402136,-0.45451761915378514,-0.5544498957975749,-0.01742616901845094,-2.0876560112511813,-0.4805676966544088,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_3,eligible_sensitivity,92,2.4407480446702823,72.36815564788158,0.32997698199417563,1.2327519016234223,2.1568892160023045,-0.7781518240648997,93.00004627611835,0.6630434782608695,0.2130434782608695,0.09800000000000003,7.678177203057924,-5.237429158387641,-0.8225307242575183,-6.3155366558088,8.756284700479082,1575.7553491042463,-0.46819771643436464,-0.6025463875779439,-0.06687299438093924,-2.2860287563682187,-0.49219696977604976,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_3,eligible_sensitivity,92,34.437135277067235,243338.8584017564,0.3481730064375293,3.1234929350873752,6.740957863192981,-0.40543951468438677,600185.3533965057,0.717391304347826,0.2543478260869565,0.117,7.678177203057924,26.75895807400931,1.1133819060794212,8.54874356955619,25.888391707511044,241303.86560493807,1.9766764517494488,0.7729849984330837,1.3792915721628105,0.42522323960755465,-0.11948466039553685,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_3,eligible_sensitivity,92,-0.9464775211503589,-0.999961967951832,0.9376875372357393,-0.2882333601826147,-0.3661712944090727,-0.9987732772806643,-1.0011901506560168,0.5978260869565217,0.4847826086956521,0.22300000000000003,7.678177203057924,-8.624654724208282,-2.7221405007836097,-20.901077136637394,19.954599615487034,4974.414386670669,-0.8180099831871294,-0.7017370345100818,-1.4141439101997124,-4.600535262109916,-0.7128184229918144,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_3,eligible_sensitivity,92,34.437135277067235,243338.8584017564,0.3481730064375293,3.1234929350873752,6.740957863192981,-0.40543951468438677,600185.3533965057,0.717391304347826,0.2543478260869565,0.117,7.678177203057924,26.75895807400931,1.1133819060794212,8.54874356955619,25.888391707511044,241303.86560493807,1.9766764517494488,0.7729849984330837,1.3792915721628105,0.42522323960755465,-0.11948466039553685,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,always_l_s,14,fold_4,eligible_base,85,2.9132342858989113,113.75390637088283,0.25336537763156686,1.7898464861930001,2.7484576976347137,-0.2535583978429301,448.6300092547086,0.6588235294117647,0.508235294117647,0.21600000000000003,-0.7530744898802064,3.6663087757791177,-0.281804383463793,0.212219692323002,2.701014593575909,113.47428166028718,1.7961845687832076,-0.34058745800836704,0.04658987429042544,-0.5199023026002154,0.5491451834923032,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,always_l_s,14,fold_4,eligible_base,7,-0.06786591612558701,-0.7226803848985219,0.2534214528486759,-0.9173188603665335,-1.6148075661599524,-0.11600074924575088,-6.229963078665148,0.5714285714285714,0.5142857142857143,0.018000000000000002,-0.3733385437750617,0.3054726276494747,-2.2220668069774376,0.8295831858878577,-0.8974491020134447,-2.944308045743626,4.123880223521526,-0.8302513960581986,,0.13851797907532495,0.23411911523751072,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,sticky_l_s,14,fold_4,eligible_base,85,1.0985606246777384,12.154081297929151,0.3230743866276408,0.8693962733733706,1.3106227608893688,-0.7145033149470426,17.01053171297041,0.6470588235294118,0.3341176470588235,0.14200000000000002,-0.7530744898802064,1.8516351145579448,-0.49482129615962417,0.3726372951872715,0.7259233294904669,11.663087296932783,1.2123812706256485,-0.46900128141679825,-0.5119773158425668,-0.6177554198918966,0.08820026638819078,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,sticky_l_s,14,fold_4,eligible_base,7,-0.040570941266035,-0.5303926975309716,0.21741437882853987,-0.6142811020730544,-2.067787412356662,-0.08782166755954535,-6.039428677112647,0.5714285714285714,0.4,0.013999999999999999,-0.3733385437750617,0.3327676025090267,-1.8956519141699517,0.707719925140618,-0.748290866406653,-2.425669974807134,4.906153436935772,-0.8255933947057675,,0.07957888783481827,0.26229819692371625,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,always_l_s,14,fold_4,eligible_sensitivity,85,0.37905779179090016,2.056435535859543,0.30383358115945946,0.478944850846946,0.6145860681126505,-0.6168515789174743,3.3337606745992683,0.5529411764705883,0.43058823529411766,0.183,-0.7530744898802064,1.1321322816711066,-0.31071350625227695,0.2339904152198238,0.14506737657107635,1.7481253059190718,1.0503865557682714,-0.3131500854201407,-0.1691463423812518,-0.2674997357815114,0.185852002417759,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,always_l_s,14,fold_4,eligible_sensitivity,7,0.029772829037701287,0.708169928889052,0.24865098293855856,0.5484660641014333,1.7105680128518586,-0.05000770651044206,14.161215906615906,0.7142857142857143,0.5142857142857142,0.018000000000000002,-0.3733385437750617,0.403111372812763,-1.8196206237300505,0.6793345138864465,-0.6495616848487452,-1.111091083979293,5.419876180349513,-0.6929255082872836,,-0.0812610423920171,0.30011215797281954,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,sticky_l_s,14,fold_4,eligible_sensitivity,85,5.465264962297304,656.2831116977734,0.24713713017617384,2.4632322278948755,3.733439317936415,-0.2908479299452704,2256.4475938380165,0.7176470588235294,0.2494117647058823,0.10600000000000001,-0.7530744898802064,6.218339452177511,-0.35093152407861977,0.26427757847838995,5.200987383818914,655.9348945243809,2.083871414314604,-0.43482305050405545,0.11870207666337106,-0.6672048400753635,0.5118556513899629,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
current_no_team,sticky_l_s,14,fold_4,eligible_sensitivity,7,-0.1386993369812809,-0.9344496880309594,0.19292165996061822,-2.767730799837496,-3.772458627588027,-0.10996919611054456,-8.497376729858246,0.2857142857142857,0.2857142857142857,0.010000000000000002,-0.3733385437750617,0.2346392067937808,-1.4652143620023703,0.547020996228271,-0.685720333209552,-2.3993744803326837,4.043808587177474,-0.7191443219702477,,0.318161250031426,0.24015066837271704,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,always_l_s,14,fold_4,eligible_base,85,-0.5076503624399654,-0.9148304215989267,0.1599950213146843,-1.2727824554314355,-1.8391212382674522,-0.49844478502480916,-1.8353696318708455,0.43529411764705883,0.7152941176470587,0.30400000000000005,-0.7530744898802064,0.245424127440241,0.015977087518185787,-0.012031937032529175,-0.4956184254074362,-0.898976912088106,0.5029213876047188,0.030578721303742604,-0.11851831092889395,0.1800958192264999,0.3042587963104242,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,always_l_s,14,fold_4,eligible_base,7,-0.22791705587303557,-0.991090214556747,0.2504474269024756,-3.6666194223923942,-6.634300491387827,-0.2517491538550958,-3.9368164674237924,0.2857142857142857,0.5428571428571428,0.019000000000000003,-0.3733385437750617,0.14542148790202614,2.5363098403195665,-0.9469022223472663,0.7189851664742307,1.54471837591143,5.139194222299448,0.9589183104064464,,0.5471732482798329,0.09837071062816583,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,sticky_l_s,14,fold_4,eligible_base,85,-0.393553880562044,-0.8242301473266473,0.15971283513494597,-0.8781761668212371,-1.3550393290216551,-0.5017825826158775,-1.6426041394856636,0.4470588235294118,0.5176470588235295,0.22000000000000003,-0.7530744898802064,0.35952060931816243,-0.06086085196227128,0.0458327550451622,-0.4393866356072062,-0.8846202587485364,0.6485002188186914,-0.11668805036081534,-0.14860215821988668,0.08741877169622739,0.30092099871935585,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,sticky_l_s,14,fold_4,eligible_base,7,-0.21788553985302972,-0.9887232680686395,0.22556809746953624,-3.887491405988535,-6.001515446817263,-0.2282355061346546,-4.332030913215193,0.2857142857142857,0.4857142857142857,0.017,-0.3733385437750617,0.15545300392203198,2.246977702293408,-0.8388833832692552,0.6209978434162254,1.2578103649626282,6.320117631926452,0.943228609638835,,0.5225039356525742,0.121884358348607,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,always_l_s,14,fold_4,eligible_sensitivity,85,-0.6150287363298892,-0.9637865543915574,0.2555235172596297,-1.0048027441137761,-1.0888910986643663,-0.6894132825471944,-1.397980832093383,0.5058823529411764,0.6117647058823529,0.26,-0.7530744898802064,0.13804575355031723,-0.20615794814982458,0.1552522916376792,-0.7702810279675684,-1.1683499322915882,0.2682013558519691,-0.24705712399472338,-0.5012827585411689,0.03466739617679876,0.11329029878803898,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,always_l_s,14,fold_4,eligible_sensitivity,7,-0.20430698519858093,-0.9845614607744456,0.14651462559522002,-5.6517519888059065,-14.337057849535432,-0.15158774018237142,-6.494993985595038,0.2857142857142857,0.7714285714285712,0.027,-0.3733385437750617,0.16903155857648078,0.13399661316956973,-0.05002610043151742,-0.1542808847670635,-0.8505913292994111,4.839156752570139,0.08659817124340714,,0.4934083819681189,0.19853212430089018,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,sticky_l_s,14,fold_4,eligible_sensitivity,85,0.04883948161979346,0.1802894443505454,0.24203765744351097,0.18053507874274438,0.30092527921175516,-0.652633691874849,0.27624906068306115,0.5764705882352941,0.42588235294117643,0.181,-0.7530744898802064,0.8019139714999999,-0.21055448554921208,0.15856321179696217,-0.10972373017716872,-0.028636465043196835,0.953380466260634,-0.26638497902467373,-0.16328652275484526,-0.14183896083299147,0.15006988946038435,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
equal_family,sticky_l_s,14,fold_4,eligible_sensitivity,7,-0.3029554122440645,-0.9986211875068114,0.07839773511359517,-16.676118524935767,-16.676118524935767,-0.25677219368420445,-3.889132904846318,0.0,0.6285714285714287,0.022,-0.3733385437750617,0.07038313153099718,0.20830330251975582,-0.07776765162626177,-0.22518776061780277,-0.7903590518814831,3.1354388081804765,0.2515871863482235,,0.7790062408722355,0.09334767079905715,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,always_l_s,14,fold_4,eligible_base,85,-0.0625314284488877,-0.20105624438943426,0.2328672766190251,0.032418903693601626,0.044057308343220095,-0.456798099782448,-0.4401424710067492,0.5411764705882353,0.6541176470588236,0.278,-0.7530744898802064,0.6905430614313187,-0.001111132417555812,0.0008367654785402036,-0.0633681939274279,-0.2021587825290953,0.9909511560534411,-0.001461118802387744,0.0412514879546335,0.01347801017307939,0.34590548155278533,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,always_l_s,14,fold_4,eligible_base,7,-0.0843454282206969,-0.7997359736232335,0.1790480656617784,-1.743839880186626,-9.052281738515905,-0.13459978015895424,-5.941584545522982,0.5714285714285714,0.6571428571428573,0.023,-0.3733385437750617,0.2889931155543648,1.3445974791500788,-0.5019900648295093,0.41764463660881235,0.5445957732902358,10.75497690735717,0.7110801218172937,,0.18604529287201815,0.21552008432430736,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,sticky_l_s,14,fold_4,eligible_base,85,-0.05348699699500559,-0.17394025158441828,0.19153817340264495,0.007046659374324254,0.011826347919206441,-0.4765437149960555,-0.36500376798770295,0.5529411764705883,0.4564705882352941,0.194,-0.7530744898802064,0.6995874928852008,-0.08075417842033802,0.06081391171959123,-0.11430090871459682,-0.2540698205166854,0.982926467754933,-0.12910344667968637,-0.03134747768620081,-0.018764595550589198,0.3261598663391778,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,sticky_l_s,14,fold_4,eligible_base,7,-0.05633946413678215,-0.6529530560800823,0.15449827217389717,-1.3253365942015696,-1.9451821037139505,-0.104706456338166,-6.236034327924035,0.42857142857142855,0.5999999999999999,0.021,-0.3733385437750617,0.31699907963827956,1.4834258230403996,-0.5538200365722251,0.49748057243544297,0.8301795981362541,20.756519937892516,0.9091553252111775,,0.12200911134599102,0.2454134081450956,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,always_l_s,14,fold_4,eligible_sensitivity,85,-0.40788890343862616,-0.8382552578659841,0.30276822497905964,-0.37473015751070754,-0.49122587478360374,-0.660254028596524,-1.2695950672922516,0.5294117647058824,0.5694117647058822,0.24200000000000002,-0.7530744898802064,0.34518558644158026,-0.25229995223498203,0.19000065782615955,-0.5978895612647857,-1.0886037452097561,0.5426349509863427,-0.25517319344804157,-0.34298343054659497,-0.05110280613741303,0.1424495527387093,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,always_l_s,14,fold_4,eligible_sensitivity,7,-0.09459163583783159,-0.836915695827606,0.2619635599929055,-1.2917315174028945,-2.829015983624577,-0.0906716674050616,-9.230178729247529,0.2857142857142857,0.48571428571428577,0.017,-0.3733385437750617,0.2787469079372301,0.538613164709028,-0.20108505457054596,0.10649341873271437,-0.2984089770127173,5.080195264431915,0.19468476147488456,,0.2016302030368309,0.2594481970782,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,sticky_l_s,14,fold_4,eligible_sensitivity,85,-0.12011888345766719,-0.35907497571473945,0.30819306896207976,0.02882982878685797,0.03926273162392963,-0.535284710209194,-0.6708111942416771,0.5529411764705883,0.4070588235294117,0.17300000000000001,-0.7530744898802064,0.6329556064225392,-0.30735564218534545,0.23146169345053227,-0.35158057690819944,-0.6640533136654754,0.7724607397629132,-0.30538415353228243,-0.21820128303245226,-0.130002185272464,0.26741887112603935,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
heuristic,sticky_l_s,14,fold_4,eligible_sensitivity,7,-0.08702465584026187,-0.8101644055882131,0.24061902331724422,-1.296613833525611,-2.129264805330175,-0.06976588050597898,-11.612616363650444,0.2857142857142857,0.39999999999999997,0.014,-0.3733385437750617,0.28631388793479984,0.29853280402850096,-0.11145380232508642,0.024429146484824554,-0.5116906004727295,5.406732129922028,0.1174783882219072,,0.18590157016637082,0.2803539839772826,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,always_l_s,14,fold_4,eligible_base,85,1.034324920634698,10.806679562944833,0.27463839451849936,0.9335396229404361,1.4020293482535606,-0.5831455823054842,18.531700986604903,0.611764705882353,0.5129411764705882,0.21800000000000003,-0.7530744898802064,1.7873994105149045,-0.1046287256678399,0.07879322420912459,0.9555316964255735,10.702860109268304,1.4477512457929675,-0.11665889526138533,0.14344233927657357,-0.22990240758322034,0.21955799902974915,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,always_l_s,14,fold_4,eligible_base,7,0.11425942449679316,6.202781962308471,0.23028113730758273,1.8608507668849092,10.618043055489457,-0.08646224450350892,71.73977494947799,0.5714285714285714,0.42857142857142855,0.015000000000000003,-0.3733385437750617,0.48759796827185486,1.4906483110981363,-0.5565164697461333,0.6707758942429265,7.693135677205254,11.417508157012875,0.6129325786530404,,-0.25533618130218727,0.2636576199797527,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,sticky_l_s,14,fold_4,eligible_base,85,3.8828368501144537,246.71698739161124,0.25855925884073877,2.022232480751009,5.290099911774669,-0.22894069789632743,1077.645825572409,0.6588235294117647,0.33647058823529413,0.14300000000000002,-0.7530744898802064,4.63591133999466,-0.16946302546198097,0.12761828145333776,3.7552185686611157,246.548835112115,2.037259690578167,-0.2006979963270577,0.3964678030179856,-0.41202367884785934,0.5737628834389059,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,sticky_l_s,14,fold_4,eligible_base,7,0.09108919260600867,3.908509505483601,0.18264191647703507,1.8661001847545013,9.456571348854716,-0.0668974070492645,58.42542600500647,0.5714285714285714,0.3142857142857142,0.011000000000000003,-0.3733385437750617,0.4644277363810704,1.4113382375209498,-0.5269069623701336,0.6179961549761422,5.3195688208198195,15.944347298405503,0.7316890090747794,,-0.20308500547223624,0.2832224574339971,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,long_only,14,fold_4,eligible_base,85,-0.8482122479231471,-0.9985749735807204,0.36948934284027957,-1.3516453350587139,-1.5763596672052218,-0.9346825466545603,-1.0683573552912116,0.4470588235294118,0.43529411764705883,0.18500000000000005,-0.7530744898802064,-0.09513775804294067,0.8965807240331443,-0.6751920713876862,-0.17302017653546087,-0.10892903407522758,-0.49080376889795213,0.7430459239931501,0.5850469064687236,0.9205344388088633,-0.13197896531932696,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,long_only,14,fold_4,eligible_base,7,-0.3656335631322136,-0.9997529933764301,0.072639579798822,-22.560447993740087,-22.560447993740087,-0.3201897808484301,-3.1223763317096256,0.0,0.2571428571428571,0.009000000000000001,-0.3733385437750617,0.0077049806428480805,0.16679293377826315,-0.06227023100874707,-0.30336333212346656,-0.832993022815807,0.33371050693547194,0.2174203564425713,,0.9764803092711282,0.029930083634831517,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,short_only,14,fold_4,eligible_base,85,9.250368245661434,3261.2926054186905,0.7712470581396984,1.3124072013616237,2.3606612519179326,-0.9166328281111977,3557.905090677223,0.6588235294117647,0.5905882352941176,0.25100000000000006,-0.7530744898802064,10.00344273554164,-1.1058381753688242,0.8327785198059355,8.417589725855498,3260.195320571832,1.4635867532629783,-0.43906238602056136,-0.29816222791557667,-1.3803392539753039,-0.11392924677596439,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,short_only,14,fold_4,eligible_base,7,0.852981903109405,77382.61178088923,0.4896989170344318,5.096640072983579,,-0.01025521882191105,7545681.191663647,0.8571428571428571,0.6,0.021000000000000005,-0.3733385437750617,1.2263204468844666,2.81450368841801,-1.0507627084835198,1.9037446115929249,77385.42572834846,9.498108843990485,0.5442125559361742,,-1.4871526718755028,0.33986464566135055,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,regime_switch,14,fold_4,eligible_base,85,-0.8482122479231471,-0.9985749735807204,0.36948934284027957,-1.3516453350587139,-1.5763596672052218,-0.9346825466545603,-1.0683573552912116,0.4470588235294118,0.43529411764705883,0.18500000000000005,-0.7530744898802064,-0.09513775804294067,0.8965807240331443,-0.6751920713876862,-0.17302017653546087,-0.10892903407522758,-0.49080376889795213,0.7430459239931501,0.5850469064687236,0.9205344388088633,-0.13197896531932696,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,regime_switch,14,fold_4,eligible_base,7,0.852981903109405,77382.61178088923,0.4896989170344318,5.096640072983579,,-0.01025521882191105,7545681.191663647,0.8571428571428571,0.6,0.021000000000000005,-0.3733385437750617,1.2263204468844666,2.81450368841801,-1.0507627084835198,1.9037446115929249,77385.42572834846,9.498108843990485,0.5442125559361742,,-1.4871526718755028,0.33986464566135055,fold_4,Bearish,7,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
learned_global,always_l_s,14,fold_4,eligible_sensitivity,85,0.674473474572455,5.001274857050714,0.34127499533928074,0.6364773383007195,0.9244508619492414,-0.6532311943096174,7.656209471650276,0.6352941176470588,0.4752941176470588,0.202,-0.7530744898802064,1.4275479644526614,-0.31232949937611904,0.2352073784172111,0.4392660961552439,4.691361133211303,1.1395294161657492,-0.28024425020141847,-0.23643968188039557,-0.3905192643576731,0.14947238702561594,fold_4,Bullish,85,True,False,2024-05-01,2025-07-17,2025-08-01,2025-10-31,15,0.2,0.6000000000000001,0.2,0.0
