weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.2,0.35000000000000003,0.45,0.0,0.14092371729366343,,,,,,1.237651553831021,1.237651553831021,-0.6298087158457806
0.25,0.30000000000000004,0.45,0.0,0.14090281756234105,,,,,,1.2368220073063523,1.2368220073063523,-0.6300990571294147
0.5,0.35000000000000003,0.1,0.05,0.1408520779219691,,,,,,1.2348080631228489,1.2348080631228489,-0.630803937593641
0.30000000000000004,0.4,0.2,0.1,0.14082699223464976,,,,,,1.2338123687565576,1.2338123687565576,-0.6311524306218428
0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.14078967724817568,,,,,,1.2323312723314335,1.2323312723314335,-0.6316708143706362
0.55,0.4,0.0,0.05,0.14073642768746036,,,,,,1.2302177050635028,1.2302177050635028,-0.6324105629144119
0.5,0.35000000000000003,0.15000000000000002,0.0,0.14069552383799458,,,,,,1.2285941604520187,1.2285941604520187,-0.6329788035284314
0.1,0.5,0.4,0.0,0.14064806492060475,,,,,,1.2267104338443413,1.2267104338443413,-0.6336381078411184
0.35000000000000003,0.45,0.05,0.15000000000000002,0.14055349212870857,,,,,,1.2229566759784838,1.2229566759784838,-0.6349519230941687
0.05,0.6000000000000001,0.35000000000000003,0.0,0.14052102057515561,,,,,,1.2216678237925416,1.2216678237925416,-0.6354030213592483
0.15000000000000002,0.45,0.35000000000000003,0.05,0.14050901131890745,,,,,,1.2211911556176804,1.2211911556176804,-0.6355698552204498
0.05,0.6000000000000001,0.30000000000000004,0.05,0.14041119792161896,,,,,,1.217308772512601,1.217308772512601,-0.6369286893072277
0.2,0.5,0.15000000000000002,0.15000000000000002,0.14040790663037925,,,,,,1.2171781354643318,1.2171781354643318,-0.6369744122741219
0.35000000000000003,0.35000000000000003,0.25,0.05,0.14035651757829534,,,,,,1.2151384150055058,1.2151384150055058,-0.637688314434711
0.30000000000000004,0.35000000000000003,0.30000000000000004,0.05,0.14033863072920486,,,,,,1.2144284549935127,1.2144284549935127,-0.6379368004389085
0.6000000000000001,0.35000000000000003,0.0,0.05,0.1402068225244453,,,,,,1.2091967591169235,1.2091967591169235,-0.6397678939957148
0.45,0.4,0.0,0.15000000000000002,0.1401941553694699,,,,,,1.2086939778024086,1.2086939778024086,-0.6399438674557949
0.05,0.55,0.4,0.0,0.13998793362493867,,,,,,1.200508679683105,1.200508679683105,-0.6428087217975511
0.55,0.35000000000000003,0.1,0.0,0.13992798821964364,,,,,,1.198129342749759,1.198129342749759,-0.6436414897242224
0.25,0.55,0.0,0.2,0.13992701740829552,,,,,,1.1980908095663645,1.1980908095663645,-0.6436549763384103
0.30000000000000004,0.30000000000000004,0.4,0.0,0.1399163100426651,,,,,,1.1976658156843831,1.1976658156843831,-0.643803724197104
0.2,0.6000000000000001,0.0,0.2,0.139914757294991,,,,,,1.1976041844405707,1.1976041844405707,-0.6438252951324381
0.25,0.35000000000000003,0.35000000000000003,0.05,0.13989688555223215,,,,,,1.1968948240250372,1.1968948240250372,-0.6440735712778749
0.2,0.35000000000000003,0.4,0.05,0.13987147947456277,,,,,,1.1958864128109883,1.1958864128109883,-0.6444265152027921
0.55,0.35000000000000003,0.0,0.1,0.13986360803451317,,,,,,1.1955739817257958,1.1955739817257958,-0.6445358660826095
0.30000000000000004,0.45,0.1,0.15000000000000002,0.13982876224328045,,,,,,1.1941908919352833,1.1941908919352833,-0.6450199475092888
0.15000000000000002,0.45,0.30000000000000004,0.1,0.13970341662316277,,,,,,1.1892157072332805,1.1892157072332805,-0.6467612621549899
0.15000000000000002,0.4,0.4,0.05,0.13970030989785098,,,,,,1.1890923959262718,1.1890923959262718,-0.6468044211124429
0.15000000000000002,0.35000000000000003,0.5,0.0,0.1396831611942023,,,,,,1.1884117341849838,1.1884117341849838,-0.6470426527218935
0.2,0.30000000000000004,0.5,0.0,0.1396746734776578,,,,,,1.1880748420186085,1.1880748420186085,-0.6471605649801251
0.25,0.45,0.15000000000000002,0.15000000000000002,0.13966429370424502,,,,,,1.1876628508389802,1.1876628508389802,-0.647304761892995
0.1,0.6000000000000001,0.15000000000000002,0.15000000000000002,0.1396346751104918,,,,,,1.186487237567471,1.186487237567471,-0.6477162265380232
0.15000000000000002,0.5,0.2,0.15000000000000002,0.1395574452117307,,,,,,1.1834218491598607,1.1834218491598607,-0.6487891124806868
0.45,0.35000000000000003,0.15000000000000002,0.05,0.13954340735028878,,,,,,1.182864662132272,1.182864662132272,-0.6489841279403428
0.4,0.30000000000000004,0.30000000000000004,0.0,0.13949795959847583,,,,,,1.181060762168732,1.181060762168732,-0.6496154929275817
0.6000000000000001,0.35000000000000003,0.05,0.0,0.13948089625148016,,,,,,1.1803834883807998,1.1803834883807998,-0.649852538753358
0.4,0.4,0.05,0.15000000000000002,0.13940105704066688,,,,,,1.17721453185974,1.17721453185974,-0.6509616735357289
